time,running_machine,laptop2,washing_machine,dish_washer,fridge,microwave,toaster,playstation,modem,cooker,laptop,monitor,speakers,server,router,server_hdd,kettle,rice_cooker,gross,app_sum,running_machine_on,washing_machine_on,dish_washer_on,microwave_on,toaster_on,kettle_on,rice_cooker_on,cooker_on
9/1/2013 0:20,1,19,4,1,10,0,1,1,9,10,58,59,10,14,6,0,1,1,205,19,0,0,0,0,0,0,0,1
9/1/2013 0:20,1,19,3,1,11,0,0,1,9,10,58,60,10,14,6,0,1,1,205,17,0,0,0,0,0,0,0,1
9/1/2013 0:20,1,19,3,1,11,0,0,1,9,10,58,59,11,14,6,0,1,1,205,17,0,0,0,0,0,0,0,1
9/1/2013 0:20,1,19,4,1,10,0,0,1,9,10,58,60,10,14,6,0,1,1,205,18,0,0,0,0,0,0,0,1
9/1/2013 0:20,1,19,3,1,11,0,0,1,9,10,19,60,10,14,7,0,1,1,167,17,0,0,0,0,0,0,0,1
9/1/2013 0:20,1,19,4,1,10,0,0,1,9,10,21,59,11,14,6,0,1,1,168,18,0,0,0,0,0,0,0,1
9/1/2013 0:21,1,19,4,1,11,0,0,1,9,10,20,60,10,14,7,0,1,1,169,18,0,0,0,0,0,0,0,1
9/1/2013 0:21,1,18,3,1,11,0,0,1,9,10,22,59,11,14,6,0,1,1,168,17,0,0,0,0,0,0,0,1
9/1/2013 0:21,1,18,3,1,11,0,0,1,9,10,20,59,10,14,6,0,1,1,165,17,0,0,0,0,0,0,0,1
9/1/2013 0:21,1,19,4,1,10,0,0,1,9,10,19,59,10,14,7,0,1,1,166,18,0,0,0,0,0,0,0,1
9/1/2013 0:21,1,19,4,1,10,0,0,1,9,10,19,59,10,14,6,0,1,1,165,18,0,0,0,0,0,0,0,1
9/1/2013 0:21,1,19,4,1,11,0,0,1,9,10,20,59,11,14,6,0,1,1,168,18,0,0,0,0,0,0,0,1
9/1/2013 0:21,1,19,4,1,11,0,0,1,9,10,19,59,11,14,7,0,1,1,168,18,0,0,0,0,0,0,0,1
9/1/2013 0:21,1,18,4,1,11,0,1,1,9,10,23,59,11,15,6,0,1,1,172,19,0,0,0,0,0,0,0,1
9/1/2013 0:21,1,19,4,1,11,0,0,1,9,10,20,60,11,15,6,0,1,1,170,18,0,0,0,0,0,0,0,1
9/1/2013 0:21,1,18,4,1,10,0,0,1,9,10,20,59,10,14,7,0,1,1,166,18,0,0,0,0,0,0,0,1
9/1/2013 0:22,1,19,4,1,11,0,1,1,9,10,20,59,10,14,6,0,1,1,168,19,0,0,0,0,0,0,0,1
9/1/2013 0:22,1,19,4,1,11,0,0,1,9,10,21,59,10,15,6,0,1,1,169,18,0,0,0,0,0,0,0,1
9/1/2013 0:22,1,18,3,1,10,0,1,1,9,10,19,59,10,15,6,0,1,1,165,18,0,0,0,0,0,0,0,1
9/1/2013 0:22,1,19,4,1,11,0,0,1,9,10,20,59,11,15,6,0,1,1,169,18,0,0,0,0,0,0,0,1
9/1/2013 0:22,1,19,4,1,11,0,0,1,9,10,20,59,11,14,7,0,1,1,169,18,0,0,0,0,0,0,0,1
9/1/2013 0:22,1,19,4,1,11,0,0,1,9,9,20,59,10,15,6,0,1,1,167,17,0,0,0,0,0,0,0,1
9/1/2013 0:22,1,19,4,1,11,0,0,1,9,10,19,59,11,14,7,0,1,1,168,18,0,0,0,0,0,0,0,1
9/1/2013 0:22,1,18,3,1,10,0,0,1,9,10,21,59,10,14,6,0,1,1,165,17,0,0,0,0,0,0,0,1
9/1/2013 0:22,1,19,3,1,11,0,0,1,9,10,21,59,10,14,6,0,1,1,167,17,0,0,0,0,0,0,0,1
9/1/2013 0:22,1,18,4,1,11,0,0,1,9,10,20,59,11,14,7,0,1,1,168,18,0,0,0,0,0,0,0,1
9/1/2013 0:23,1,20,4,1,11,0,1,1,9,10,27,58,10,15,7,0,1,1,177,19,0,0,0,0,0,0,0,1
9/1/2013 0:23,1,18,3,1,11,0,0,1,9,10,24,59,10,14,6,0,1,1,169,17,0,0,0,0,0,0,0,1
9/1/2013 0:23,1,19,4,1,10,0,1,1,9,10,20,59,11,14,6,0,1,1,168,19,0,0,0,0,0,0,0,1
9/1/2013 0:23,1,19,4,1,10,0,0,1,9,10,22,60,10,15,6,0,1,1,170,18,0,0,0,0,0,0,0,1
9/1/2013 0:23,1,18,4,1,11,0,0,1,9,10,26,59,11,15,7,0,1,1,175,18,0,0,0,0,0,0,0,1
9/1/2013 0:23,1,19,4,1,10,0,1,1,9,10,21,59,10,14,6,0,1,1,168,19,0,0,0,0,0,0,0,1
9/1/2013 0:23,1,18,4,1,10,0,0,1,9,10,20,59,10,14,6,0,1,1,165,18,0,0,0,0,0,0,0,1
9/1/2013 0:23,1,19,4,1,10,0,1,1,10,9,20,59,10,15,7,0,1,1,169,18,0,0,0,0,0,0,0,1
9/1/2013 0:23,1,19,4,1,10,0,1,1,9,10,37,60,10,14,7,0,1,1,186,19,0,0,0,0,0,0,0,1
9/1/2013 0:23,1,18,4,1,11,0,1,1,9,10,21,59,10,14,6,0,1,1,168,19,0,0,0,0,0,0,0,1
9/1/2013 0:24,1,19,3,1,10,0,0,1,9,9,21,59,11,14,6,0,1,1,166,16,0,0,0,0,0,0,0,1
9/1/2013 0:24,1,18,3,1,10,0,0,1,9,9,24,58,10,15,6,0,1,1,167,16,0,0,0,0,0,0,0,1
9/1/2013 0:24,1,18,3,0,10,0,1,1,9,10,22,59,10,14,7,0,1,1,167,17,0,0,0,0,0,0,0,1
9/1/2013 0:24,1,18,4,0,11,0,1,1,9,10,20,59,11,14,6,0,1,1,167,18,0,0,0,0,0,0,0,1
9/1/2013 0:24,1,19,3,1,11,0,0,1,9,10,27,59,10,14,7,0,1,1,174,17,0,0,0,0,0,0,0,1
9/1/2013 0:24,1,19,4,1,11,0,0,1,9,10,23,59,10,14,7,0,1,1,171,18,0,0,0,0,0,0,0,1
9/1/2013 0:24,1,19,4,1,108,0,0,1,9,9,21,58,11,15,7,0,1,1,266,17,0,0,0,0,0,0,0,1
9/1/2013 0:24,1,19,4,1,99,0,0,1,9,10,21,59,10,14,7,0,1,1,257,18,0,0,0,0,0,0,0,1
9/1/2013 0:24,1,18,4,1,96,0,0,1,9,9,40,59,10,14,7,0,1,1,271,17,0,0,0,0,0,0,0,1
9/1/2013 0:24,1,19,4,1,95,0,0,1,9,10,23,58,10,14,6,0,1,1,253,18,0,0,0,0,0,0,0,1
9/1/2013 0:25,1,19,4,1,96,0,0,1,9,10,20,59,10,15,6,0,1,1,253,18,0,0,0,0,0,0,0,1
9/1/2013 0:25,1,18,4,1,96,0,0,1,9,10,20,58,11,14,7,0,1,1,252,18,0,0,0,0,0,0,0,1
9/1/2013 0:25,1,18,4,1,98,0,0,1,9,9,20,58,10,14,6,0,1,1,251,17,0,0,0,0,0,0,0,1
9/1/2013 0:25,1,19,4,1,99,0,0,1,9,10,20,59,10,15,6,0,1,1,256,18,0,0,0,0,0,0,0,1
9/1/2013 0:25,1,18,4,1,98,0,0,1,9,10,21,59,10,14,7,0,1,1,255,18,0,0,0,0,0,0,0,1
9/1/2013 0:25,1,18,3,1,99,0,0,1,9,9,23,59,10,14,7,0,1,1,256,16,0,0,0,0,0,0,0,1
9/1/2013 0:25,1,19,3,1,98,0,0,1,9,9,25,58,10,14,7,0,1,1,257,16,0,0,0,0,0,0,0,1
9/1/2013 0:25,1,18,4,1,99,0,1,1,9,10,31,58,10,14,7,0,1,1,266,19,0,0,0,0,0,0,0,1
9/1/2013 0:25,1,19,4,1,100,0,0,1,9,9,20,59,10,14,7,0,1,1,256,17,0,0,0,0,0,0,0,1
9/1/2013 0:25,1,19,4,1,99,0,0,1,9,9,21,58,11,14,7,0,1,1,256,17,0,0,0,0,0,0,0,1
9/1/2013 0:26,1,19,4,1,100,0,0,1,9,10,38,58,10,14,7,0,1,1,274,18,0,0,0,0,0,0,0,1
9/1/2013 0:26,1,18,3,1,100,0,0,1,9,10,25,58,10,14,7,0,1,1,259,17,0,0,0,0,0,0,0,1
9/1/2013 0:26,1,19,3,1,99,0,0,1,9,9,30,58,10,14,6,0,1,1,262,16,0,0,0,0,0,0,0,1
9/1/2013 0:26,1,19,4,1,99,0,0,1,9,9,24,59,10,15,6,0,1,1,259,17,0,0,0,0,0,0,0,1
9/1/2013 0:26,1,19,3,1,99,0,1,1,9,10,24,59,10,14,7,0,1,1,260,18,0,0,0,0,0,0,0,1
9/1/2013 0:26,1,19,3,1,98,0,0,1,9,10,28,59,10,14,7,0,1,1,262,17,0,0,0,0,0,0,0,1
9/1/2013 0:26,1,19,3,1,98,0,0,1,9,10,22,58,10,14,6,0,1,1,254,17,0,0,0,0,0,0,0,1
9/1/2013 0:26,1,18,3,1,97,0,0,1,9,10,36,59,10,15,6,0,1,1,268,17,0,0,0,0,0,0,0,1
9/1/2013 0:26,1,19,4,1,96,0,1,1,9,10,22,58,11,14,6,0,1,1,255,19,0,0,0,0,0,0,0,1
9/1/2013 0:26,1,18,4,1,97,0,0,1,9,10,24,59,10,15,6,0,1,1,257,18,0,0,0,0,0,0,0,1
9/1/2013 0:27,1,18,4,1,97,0,0,1,9,10,20,59,10,15,6,0,1,1,253,18,0,0,0,0,0,0,0,1
9/1/2013 0:27,1,19,4,1,96,0,0,1,9,9,21,58,10,14,6,0,1,1,251,17,0,0,0,0,0,0,0,1
9/1/2013 0:27,1,20,4,1,96,0,0,1,9,10,21,58,11,14,6,0,1,1,254,18,0,0,0,0,0,0,0,1
9/1/2013 0:27,1,19,3,1,96,0,0,1,9,10,21,59,10,15,6,0,1,1,253,17,0,0,0,0,0,0,0,1
9/1/2013 0:27,1,18,3,1,96,0,0,1,9,10,21,58,10,14,6,0,1,1,250,17,0,0,0,0,0,0,0,1
9/1/2013 0:27,1,19,3,1,96,0,0,1,9,10,21,59,10,14,6,0,1,1,252,17,0,0,0,0,0,0,0,1
9/1/2013 0:27,1,19,3,1,96,0,0,1,9,10,21,59,10,14,6,0,1,1,252,17,0,0,0,0,0,0,0,1
9/1/2013 0:27,1,18,4,1,96,0,0,1,9,10,22,59,10,14,7,0,1,1,254,18,0,0,0,0,0,0,0,1
9/1/2013 0:27,1,19,4,1,96,0,0,1,9,9,20,58,10,14,7,0,1,1,251,17,0,0,0,0,0,0,0,1
9/1/2013 0:27,1,19,4,1,96,0,1,1,9,9,20,58,10,14,6,0,0,1,250,17,0,0,0,0,0,0,0,1
9/1/2013 0:28,1,18,4,1,95,0,0,1,9,10,20,59,10,15,7,0,1,1,252,18,0,0,0,0,0,0,0,1
9/1/2013 0:28,1,19,4,1,95,0,0,1,9,9,22,59,10,14,7,0,1,1,253,17,0,0,0,0,0,0,0,1
9/1/2013 0:28,1,19,4,1,95,0,0,1,9,10,30,59,11,14,6,0,1,1,262,18,0,0,0,0,0,0,0,1
9/1/2013 0:28,1,19,3,1,95,0,0,1,9,9,26,59,10,15,6,0,1,1,256,16,0,0,0,0,0,0,0,1
9/1/2013 0:28,1,19,4,1,95,0,0,1,9,9,23,59,11,14,6,0,2,1,255,18,0,0,0,0,0,0,0,1
9/1/2013 0:28,1,18,4,1,95,0,0,1,9,10,38,59,10,14,7,0,2,1,270,19,0,0,0,0,0,0,0,1
9/1/2013 0:28,1,19,3,1,95,0,0,1,9,9,22,59,10,15,6,0,1,1,252,16,0,0,0,0,0,0,0,1
9/1/2013 0:28,1,18,4,1,95,0,0,1,9,10,21,59,10,15,6,0,1,1,252,18,0,0,0,0,0,0,0,1
9/1/2013 0:28,1,18,4,1,94,0,0,1,9,9,20,59,10,14,6,0,1,1,248,17,0,0,0,0,0,0,0,1
9/1/2013 0:28,1,19,4,1,94,0,0,1,9,10,22,59,11,14,6,0,0,1,252,17,0,0,0,0,0,0,0,1
9/1/2013 0:29,1,19,4,1,94,0,0,1,9,10,20,59,11,14,7,0,1,1,252,18,0,0,0,0,0,0,0,1
9/1/2013 0:29,1,19,3,1,94,0,0,1,9,9,39,59,11,14,6,0,1,1,268,16,0,0,0,0,0,0,0,1
9/1/2013 0:29,1,19,4,1,94,0,0,1,9,10,38,59,10,14,6,0,1,1,268,18,0,0,0,0,0,0,0,1
9/1/2013 0:29,1,19,4,1,94,0,0,1,9,10,21,59,11,15,6,0,1,1,253,18,0,0,0,0,0,0,0,1
9/1/2013 0:29,1,20,4,1,94,0,1,1,9,10,21,59,11,14,7,0,1,1,255,19,0,0,0,0,0,0,0,1
9/1/2013 0:29,1,19,4,1,93,0,1,1,9,10,21,59,11,14,6,0,1,1,252,19,0,0,0,0,0,0,0,1
9/1/2013 0:29,1,19,4,1,94,0,0,1,9,9,21,59,10,14,6,0,1,1,250,17,0,0,0,0,0,0,0,1
9/1/2013 0:29,1,18,4,1,93,0,0,1,9,10,27,59,11,15,6,0,1,1,257,18,0,0,0,0,0,0,0,1
9/1/2013 0:29,1,19,3,1,93,0,0,1,9,10,24,59,10,14,7,0,1,1,253,17,0,0,0,0,0,0,0,1
9/1/2013 0:29,1,18,4,1,93,0,0,1,9,10,23,59,10,15,7,0,1,1,253,18,0,0,0,0,0,0,0,1
9/1/2013 0:30,1,19,4,1,93,0,0,1,9,9,22,59,10,14,7,0,1,1,251,17,0,0,0,0,0,0,0,1
9/1/2013 0:30,1,19,3,0,92,0,1,1,9,9,27,59,10,14,7,0,1,1,254,16,0,0,0,0,0,0,0,1
9/1/2013 0:30,1,19,4,0,92,0,1,1,9,9,26,59,10,14,7,0,1,1,254,17,0,0,0,0,0,0,0,1
9/1/2013 0:30,1,19,4,1,92,0,0,1,9,10,20,59,10,14,7,0,1,1,249,18,0,0,0,0,0,0,0,1
9/1/2013 0:30,1,19,3,1,93,0,1,1,9,9,19,59,10,14,6,0,1,1,247,17,0,0,0,0,0,0,0,1
9/1/2013 0:30,1,18,3,1,92,0,0,1,9,10,22,59,10,14,6,0,0,1,247,16,0,0,0,0,0,0,0,1
9/1/2013 0:30,1,18,3,1,93,0,0,1,9,9,25,59,11,15,6,0,0,1,252,15,0,0,0,0,0,0,0,1
9/1/2013 0:30,1,19,3,1,93,0,1,1,9,9,23,59,10,14,7,0,1,1,252,17,0,0,0,0,0,0,0,1
9/1/2013 0:30,1,18,3,1,92,0,0,1,9,10,27,59,10,14,7,0,1,1,254,17,0,0,0,0,0,0,0,1
9/1/2013 0:30,1,19,4,1,92,0,1,1,9,9,20,59,10,14,7,0,1,1,249,18,0,0,0,0,0,0,0,1
9/1/2013 0:31,1,19,3,1,92,0,0,1,9,9,21,59,10,15,7,0,1,1,249,16,0,0,0,0,0,0,0,1
9/1/2013 0:31,1,19,3,1,92,0,0,1,9,9,28,59,10,14,7,0,1,1,255,16,0,0,0,0,0,0,0,1
9/1/2013 0:31,1,19,3,1,91,0,0,1,9,10,21,59,11,14,6,0,1,1,248,17,0,0,0,0,0,0,0,1
9/1/2013 0:31,1,19,4,1,91,0,0,1,9,9,28,59,11,15,7,0,1,1,257,17,0,0,0,0,0,0,0,1
9/1/2013 0:31,1,19,4,1,92,0,1,1,9,10,21,59,11,15,7,0,1,1,253,19,0,0,0,0,0,0,0,1
9/1/2013 0:31,1,19,3,1,92,0,0,1,9,10,21,60,11,15,6,0,1,1,251,17,0,0,0,0,0,0,0,1
9/1/2013 0:31,1,19,3,1,91,0,0,1,9,10,21,59,11,15,7,0,1,1,250,17,0,0,0,0,0,0,0,1
9/1/2013 0:31,1,18,3,1,92,0,1,1,9,9,22,59,10,14,6,0,1,1,248,17,0,0,0,0,0,0,0,1
9/1/2013 0:31,1,18,4,1,92,0,1,1,9,10,25,58,10,14,6,0,1,1,252,19,0,0,0,0,0,0,0,1
9/1/2013 0:31,1,18,4,1,91,0,1,1,9,10,23,58,10,14,7,0,1,1,250,19,0,0,0,0,0,0,0,1
9/1/2013 0:32,1,18,3,1,92,0,0,1,9,10,45,59,10,14,6,0,1,1,271,17,0,0,0,0,0,0,0,1
9/1/2013 0:32,1,18,4,1,91,0,0,1,9,10,21,60,10,15,6,0,1,1,249,18,0,0,0,0,0,0,0,1
9/1/2013 0:32,1,19,4,1,91,0,0,1,9,10,20,59,11,14,6,0,1,1,248,18,0,0,0,0,0,0,0,1
9/1/2013 0:32,1,19,4,1,91,0,0,1,9,9,21,59,11,14,7,0,1,1,249,17,0,0,0,0,0,0,0,1
9/1/2013 0:32,1,18,4,1,91,0,0,1,9,10,20,59,10,14,7,0,1,1,247,18,0,0,0,0,0,0,0,1
9/1/2013 0:32,1,19,3,1,91,0,1,1,9,10,20,59,11,14,6,0,1,1,248,18,0,0,0,0,0,0,0,1
9/1/2013 0:32,1,19,3,1,91,0,1,1,9,9,20,59,11,15,7,0,1,1,249,17,0,0,0,0,0,0,0,1
9/1/2013 0:32,1,19,4,1,91,0,1,1,9,9,20,59,11,15,7,0,1,1,250,18,0,0,0,0,0,0,0,1
9/1/2013 0:32,1,19,4,1,91,0,0,2,9,10,25,59,10,15,7,0,1,1,255,18,0,0,0,0,0,0,0,1
9/1/2013 0:32,1,18,4,1,91,0,0,1,9,9,41,59,10,14,7,0,1,1,267,17,0,0,0,0,0,0,0,1
9/1/2013 0:33,1,25,3,1,91,0,1,1,9,10,28,59,11,14,7,0,1,1,263,18,0,0,0,0,0,0,0,1
9/1/2013 0:33,1,18,3,1,91,0,0,1,9,10,33,59,10,14,7,0,1,1,259,17,0,0,0,0,0,0,0,1
9/1/2013 0:33,1,19,4,1,90,0,1,1,9,10,21,60,11,14,6,0,1,1,250,19,0,0,0,0,0,0,0,1
9/1/2013 0:33,1,19,4,1,91,0,1,1,9,10,21,59,11,14,7,0,1,1,251,19,0,0,0,0,0,0,0,1
9/1/2013 0:33,1,19,4,1,90,0,1,1,9,9,20,59,11,14,6,0,1,1,247,18,0,0,0,0,0,0,0,1
9/1/2013 0:33,1,19,4,1,90,0,0,1,9,10,20,59,10,15,6,0,1,1,247,18,0,0,0,0,0,0,0,1
9/1/2013 0:33,1,18,3,1,90,0,0,1,9,9,20,59,10,15,6,0,1,1,244,16,0,0,0,0,0,0,0,1
9/1/2013 0:33,1,18,4,1,90,0,0,1,9,9,21,59,10,14,7,0,1,1,246,17,0,0,0,0,0,0,0,1
9/1/2013 0:33,1,19,4,1,90,0,0,1,9,9,20,59,10,14,6,0,1,1,245,17,0,0,0,0,0,0,0,1
9/1/2013 0:33,1,19,4,1,90,0,0,1,9,9,21,59,10,15,6,0,1,1,247,17,0,0,0,0,0,0,0,1
9/1/2013 0:34,1,18,4,1,90,0,0,1,9,10,22,59,10,14,6,0,1,1,247,18,0,0,0,0,0,0,0,1
9/1/2013 0:34,1,19,4,1,90,0,0,1,9,10,20,59,10,14,7,0,1,1,247,18,0,0,0,0,0,0,0,1
9/1/2013 0:34,1,19,3,1,90,0,0,1,9,10,20,59,11,15,7,0,1,1,248,17,0,0,0,0,0,0,0,1
9/1/2013 0:34,1,18,3,1,89,0,0,1,9,10,22,59,11,15,7,0,1,1,248,17,0,0,0,0,0,0,0,1
9/1/2013 0:34,1,18,3,1,90,0,0,1,9,10,20,59,11,14,6,0,1,1,245,17,0,0,0,0,0,0,0,1
9/1/2013 0:34,1,19,3,1,89,0,1,1,9,10,20,59,11,14,6,0,1,1,246,18,0,0,0,0,0,0,0,1
9/1/2013 0:34,1,19,4,1,90,0,0,1,9,9,22,59,11,14,6,0,1,1,248,17,0,0,0,0,0,0,0,1
9/1/2013 0:34,1,19,3,1,90,0,1,1,9,10,25,59,21,14,7,0,1,1,263,18,0,0,0,0,0,0,0,1
9/1/2013 0:34,1,19,3,1,89,0,0,1,9,10,20,59,10,14,6,0,1,1,244,17,0,0,0,0,0,0,0,1
9/1/2013 0:34,1,18,4,0,89,0,1,1,9,9,21,59,11,14,6,0,1,1,245,17,0,0,0,0,0,0,0,1
9/1/2013 0:35,1,19,4,1,89,0,0,1,9,10,24,59,10,14,6,0,1,1,249,18,0,0,0,0,0,0,0,1
9/1/2013 0:35,1,18,3,1,89,0,0,1,9,10,20,59,11,14,7,0,1,1,245,17,0,0,0,0,0,0,0,1
9/1/2013 0:35,1,18,3,1,90,0,1,1,9,10,21,59,10,15,6,0,1,1,247,18,0,0,0,0,0,0,0,1
9/1/2013 0:35,1,18,4,1,89,0,0,1,9,10,21,73,10,14,6,0,1,1,259,18,0,0,0,0,0,0,0,1
9/1/2013 0:35,1,18,4,1,89,0,1,1,9,9,20,58,10,15,7,0,1,1,245,18,0,0,0,0,0,0,0,1
9/1/2013 0:35,1,18,4,1,90,0,0,1,9,10,21,59,11,14,6,0,1,1,247,18,0,0,0,0,0,0,0,1
9/1/2013 0:35,1,19,3,1,89,0,0,1,9,9,23,58,10,14,7,0,1,1,246,16,0,0,0,0,0,0,0,1
9/1/2013 0:35,1,19,3,1,89,0,1,1,9,10,21,59,10,14,7,0,1,1,247,18,0,0,0,0,0,0,0,1
9/1/2013 0:35,1,18,4,1,89,0,1,1,9,9,23,59,11,14,6,0,1,1,248,18,0,0,0,0,0,0,0,1
9/1/2013 0:35,1,19,4,1,89,0,0,1,9,10,20,59,11,14,7,0,1,1,247,18,0,0,0,0,0,0,0,1
9/1/2013 0:36,1,18,3,1,89,0,0,1,9,10,21,59,11,15,6,0,1,1,246,17,0,0,0,0,0,0,0,1
9/1/2013 0:36,1,19,4,1,89,0,0,1,9,9,21,59,10,14,6,0,1,1,245,17,0,0,0,0,0,0,0,1
9/1/2013 0:36,1,19,4,1,88,0,0,1,9,9,21,59,10,14,7,0,1,1,245,17,0,0,0,0,0,0,0,1
9/1/2013 0:36,1,19,4,1,89,0,0,1,9,9,21,59,10,14,6,0,0,1,244,16,0,0,0,0,0,0,0,1
9/1/2013 0:36,1,19,4,1,88,0,0,1,9,10,20,60,10,14,7,0,1,1,246,18,0,0,0,0,0,0,0,1
9/1/2013 0:36,1,19,3,1,89,0,0,1,9,9,21,59,11,14,6,0,1,1,245,16,0,0,0,0,0,0,0,1
9/1/2013 0:36,1,18,4,1,88,0,0,1,9,9,21,59,10,15,6,0,1,1,244,17,0,0,0,0,0,0,0,1
9/1/2013 0:36,1,20,4,0,88,0,0,1,9,9,22,59,11,14,7,0,1,1,247,16,0,0,0,0,0,0,0,1
9/1/2013 0:36,1,19,3,0,88,0,0,1,9,9,20,59,10,14,7,0,1,1,242,15,0,0,0,0,0,0,0,1
9/1/2013 0:36,1,19,4,0,88,0,1,1,9,10,21,59,10,14,7,0,1,1,246,18,0,0,0,0,0,0,0,1
9/1/2013 0:37,1,19,3,1,88,0,0,1,9,9,21,59,10,14,7,0,1,1,244,16,0,0,0,0,0,0,0,1
9/1/2013 0:37,1,19,3,0,88,0,0,1,9,9,21,59,10,14,6,0,1,1,242,15,0,0,0,0,0,0,0,1
9/1/2013 0:37,1,19,4,1,89,0,1,1,9,9,21,59,11,14,6,0,1,1,247,18,0,0,0,0,0,0,0,1
9/1/2013 0:37,1,18,3,1,89,0,1,1,9,10,20,59,10,14,6,0,1,1,244,18,0,0,0,0,0,0,0,1
9/1/2013 0:37,1,19,3,0,88,0,0,1,9,10,21,59,10,14,7,0,1,1,244,16,0,0,0,0,0,0,0,1
9/1/2013 0:37,1,18,3,0,88,0,0,1,9,10,22,59,11,15,6,0,1,1,245,16,0,0,0,0,0,0,0,1
9/1/2013 0:37,1,19,4,1,88,0,0,1,9,9,22,59,10,15,6,0,1,1,246,17,0,0,0,0,0,0,0,1
9/1/2013 0:37,1,19,4,1,88,0,1,1,9,10,21,59,10,14,7,0,1,1,247,19,0,0,0,0,0,0,0,1
9/1/2013 0:37,1,19,4,1,88,0,1,0,9,9,20,59,10,15,6,0,1,1,244,18,0,0,0,0,0,0,0,1
9/1/2013 0:37,1,19,4,1,88,0,1,1,9,9,20,59,10,14,6,0,1,1,244,18,0,0,0,0,0,0,0,1
9/1/2013 0:38,1,18,4,1,87,0,1,1,9,10,21,59,11,14,6,0,1,1,245,19,0,0,0,0,0,0,0,1
9/1/2013 0:38,1,19,3,1,88,0,0,1,9,9,21,59,10,14,6,0,1,1,243,16,0,0,0,0,0,0,0,1
9/1/2013 0:38,1,18,3,1,88,0,0,1,9,9,22,59,11,14,6,0,1,1,244,16,0,0,0,0,0,0,0,1
9/1/2013 0:38,1,19,3,1,88,0,1,1,9,10,21,120,11,14,7,0,1,1,308,18,0,0,0,0,0,0,0,1
9/1/2013 0:38,1,19,4,1,88,0,1,1,9,10,20,59,11,14,6,0,1,1,246,19,0,0,0,0,0,0,0,1
9/1/2013 0:38,1,19,3,1,88,0,1,1,9,10,21,59,10,14,6,0,1,1,245,18,0,0,0,0,0,0,0,1
9/1/2013 0:38,1,19,4,1,88,0,0,1,9,10,40,59,11,14,6,0,1,1,265,18,0,0,0,0,0,0,0,1
9/1/2013 0:38,1,18,4,1,88,0,0,1,9,10,20,60,10,14,7,0,1,1,245,18,0,0,0,0,0,0,0,1
9/1/2013 0:38,1,19,4,1,88,0,0,1,9,9,21,58,11,14,7,0,1,1,245,17,0,0,0,0,0,0,0,1
9/1/2013 0:38,1,18,3,1,88,0,0,1,9,9,20,59,10,14,7,0,1,1,242,16,0,0,0,0,0,0,0,1
9/1/2013 0:39,1,19,3,1,88,0,1,1,9,9,21,59,10,14,7,0,1,1,245,17,0,0,0,0,0,0,0,1
9/1/2013 0:39,1,19,4,1,88,0,0,1,9,10,21,58,10,14,7,0,1,1,245,18,0,0,0,0,0,0,0,1
9/1/2013 0:39,1,18,4,1,88,0,0,1,9,9,30,59,10,14,6,0,1,1,252,17,0,0,0,0,0,0,0,1
9/1/2013 0:39,1,18,4,1,88,0,1,1,9,10,39,59,11,14,7,0,1,1,265,19,0,0,0,0,0,0,0,1
9/1/2013 0:39,1,19,4,1,87,0,1,1,9,10,26,59,10,14,6,0,1,1,250,19,0,0,0,0,0,0,0,1
9/1/2013 0:39,1,19,3,1,88,0,1,1,9,10,23,59,11,14,6,0,1,1,248,18,0,0,0,0,0,0,0,1
9/1/2013 0:39,1,19,3,1,88,0,0,1,9,9,23,59,10,14,6,0,1,1,245,16,0,0,0,0,0,0,0,1
9/1/2013 0:39,1,18,4,1,87,0,0,1,9,10,24,59,11,14,7,0,1,1,248,18,0,0,0,0,0,0,0,1
9/1/2013 0:39,1,19,4,1,88,0,0,1,9,9,25,59,10,15,7,0,1,1,250,17,0,0,0,0,0,0,0,1
9/1/2013 0:39,1,19,4,1,87,0,0,1,9,9,22,59,10,14,7,0,1,1,245,17,0,0,0,0,0,0,0,1
9/1/2013 0:40,1,19,4,1,87,0,1,1,9,10,20,59,10,14,6,0,1,1,244,19,0,0,0,0,0,0,0,1
9/1/2013 0:40,1,18,4,1,88,0,1,1,9,10,21,59,10,14,7,0,1,1,246,19,0,0,0,0,0,0,0,1
9/1/2013 0:40,1,18,3,1,87,0,0,1,9,9,22,58,11,15,7,0,1,1,244,16,0,0,0,0,0,0,0,1
9/1/2013 0:40,1,18,4,1,87,0,0,1,9,10,21,59,10,15,7,0,1,1,245,18,0,0,0,0,0,0,0,1
9/1/2013 0:40,1,18,4,1,88,0,0,1,9,10,40,59,10,15,6,0,1,1,264,18,0,0,0,0,0,0,0,1
9/1/2013 0:40,1,19,3,1,88,0,1,1,9,10,21,59,11,14,6,0,1,1,246,18,0,0,0,0,0,0,0,1
9/1/2013 0:40,1,18,4,1,87,0,1,1,9,10,20,59,11,14,6,0,1,1,244,19,0,0,0,0,0,0,0,1
9/1/2013 0:40,1,18,4,1,87,0,1,1,9,10,20,59,10,14,6,0,1,1,243,19,0,0,0,0,0,0,0,1
9/1/2013 0:40,1,19,4,1,87,0,0,1,9,10,21,58,10,14,7,0,1,1,244,18,0,0,0,0,0,0,0,1
9/1/2013 0:40,1,19,3,1,87,0,1,1,9,10,27,59,10,14,6,0,1,1,250,18,0,0,0,0,0,0,0,1
